Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Edge attack,edge,,,,0,,,,,,EdgeAttack,,,0,http://meleeframedata.com/,,,,False,1244
Pummel,pummel,,,,0,,,,,,Throw,,,0,http://meleeframedata.com/,,,,False,1245
Forward throw,fthrow,,,,39,,,,12,15,Throw,,,0,http://meleeframedata.com/,,,,False,1246
Back throw,bthrow,,,,39,,,,11,15,Throw,,,0,http://meleeframedata.com/,,,,False,1247
Up throw,uthrow,,,,49,,,,26,26,Throw,,,0,http://meleeframedata.com/,,,,False,1248
Down throw,dthrow,,,,49,,,,22,23,Throw,,,0,http://meleeframedata.com/,,,,False,1249
Down Air,dair,50,25,,89,80,13,64,13,64,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/dair.gif,https://i.fightcore.gg/beta/link/dair.webm,https://i.fightcore.gg/png/link/dair.png,False,1260
Up Air,uair,30,15,,69,60,5,55,5,49,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/uair.gif,https://i.fightcore.gg/beta/link/uair.webm,https://i.fightcore.gg/png/link/uair.png,False,1262
Forward Air,fair,15,7,,55,,1,50,14,33,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/fair.gif,https://i.fightcore.gg/beta/link/fair.webm,https://i.fightcore.gg/png/link/fair.png,False,1263
Spin Attack,upb,,,,79,,,,8,41,Special,weak hit has 4 frames shieldstun,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/upb.gif,https://i.fightcore.gg/beta/link/upb.webm,https://i.fightcore.gg/png/link/upb.png,False,1266
Hookshot,zair,30,,,59,,,,11,18,Air,"Hook to a wall: 11-19
Jumping from hookwall: 1-8 (depending on how far from the point of hooking you are, or if you're dangling)
Jump duration: 36
Fastfall anytime (unless you air dodged upward)
Landfallspeciallag: 4",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/zair.gif,https://i.fightcore.gg/beta/link/zair.webm,https://i.fightcore.gg/png/link/zair.png,False,1267
unknown,unknown,,,,0,,,,,,Unknown,,,0,http://meleeframedata.com/,,,,False,1268
Bow,neutralb,,,,42,,,,18,78,Special,total time for full charge+release = 84 frames. 24 frames of endlag upon release. damage increases the longer the charge (will do 1% if very close upon release),,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/neutralb.gif,https://i.fightcore.gg/beta/link/neutralb.webm,,False,1269
Boomerang,sideb,,,,45,,,,27,168,Special,boomerang active for 141-171 frames. catch duration 19 frames. can also do 14% damage,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/sideb.gif,https://i.fightcore.gg/beta/link/sideb.webm,https://i.fightcore.gg/png/link/sideb.png,False,1270
Bomb,downb,,,,316,,,,39,316,Special,bomb duration from end of pull (startup) is 277 frames,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/downb.gif,https://i.fightcore.gg/beta/link/downb.webm,https://i.fightcore.gg/png/link/downb.png,False,1271
Dashattack,dattack,,,,53,40,,,7,12,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/dattack.gif,https://i.fightcore.gg/beta/link/dattack.webm,https://i.fightcore.gg/png/link/dattack.png,False,1273
Forward Tilt,ftilt,,,,39,,,,16,19,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/ftilt.gif,https://i.fightcore.gg/beta/link/ftilt.webm,,False,1274
Up Tilt,utilt,,,,29,,,,9,15,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/utilt.gif,https://i.fightcore.gg/beta/link/utilt.webm,https://i.fightcore.gg/png/link/utilt.png,False,1275
Down Tilt,dtilt,,,,39,30,,,14,16,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/link/dtilt.gif,https://i.fightcore.gg/beta/link/dtilt.webm,https://i.fightcore.gg/png/link/dtilt.png,False,1276
