Name,NormalizedName,LandLag,LCanceledLandLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,Id
Tether,zair,4,,60,,,,9,18,Air,,,0,http://meleeframedata.com/,1075
Fire Bow,neutralb,,,38,,,,13,43,Special,"arrow lasts 30 frames minimum (if it doesnrt hit ground), 13 rames startup and 25 frames endlag upon release",,0,http://meleeframedata.com/,1076
Boomerang,sideb,,,45,,,,27,168,Special,20 frames to catch the boomerang.,,0,http://meleeframedata.com/,1077
Bomb,downb,,,0,,,,16,40,Special,"bomb pulled out on frame 16. able to start throwing on frame 40. bomb has multipule hitboxes, unknown how much each does (damage listed assumes all hits land)",,0,http://meleeframedata.com/,1078
Dashattack,dattack,,,0,,,,,,Grounded,,,0,http://meleeframedata.com/,1080
Forward Tilt,ftilt,,,33,,,,11,13,Tilt,,,0,http://meleeframedata.com/,1081
Up Tilt,utilt,,,29,,,,9,15,Tilt,,,0,http://meleeframedata.com/,1082
Down Tilt,dtilt,,,39,32,,,14,16,Tilt,,,0,http://meleeframedata.com/,1083
Forward Smash,fsmash,,,49,,,,15,17,Grounded,,,0,http://meleeframedata.com/,1084
Up Smash,usmash,,,60,52,,,11,44,Grounded,"4 hits, first hit frames 11-14 and does 3% and 3 frames shield stun. second hit frames 26-28 and does 2% damage and 2 frames shield stun. third hit frames 40-42 can do 7 or 8% damage and 5 frames shield stun. last hit frames 43-44 and can do 8 or 9% damage and 5 or 6 frames shield stun",,0,http://meleeframedata.com/,1085
Down Smash,dsmash,,,23,42,,,9,11,Grounded,"front hit frames 9-11, does 13% or 7% damage. back hit frames 21-23, does 12% or 6% damage",,0,http://meleeframedata.com/,1086
Neutral Air,nair,15,7,39,36,4,31,4,27,Air,weak hit frames 6-27,,0,http://meleeframedata.com/,1087
Forward Air,fair,15,7,55,47,1,46,14,33,Air,"first hit frames 14-16, does 12%, 11%, or 9% damage. Second hit frames 17-33, does 8%, 7%, or 5% damage with 5 frames shield stun",,0,http://meleeframedata.com/,1088
Back Air,bair,15,7,39,30,1,28,6,23,Air,,,0,http://meleeframedata.com/,1089
Up Air,uair,30,15,69,,5,55,5,49,Air,,,0,http://meleeframedata.com/,1090
Down Air,dair,50,25,89,80,13,64,13,64,Air,meteor hitbox frames 16-64,,0,http://meleeframedata.com/,1091
Spin Attack,upb,,,80,,,,8,42,Special,"x amount of 1% hitboxes followed by 3% hitbox ",,0,http://meleeframedata.com/,1092
unknown,unknown,,,0,,,,,,Unknown,,,0,http://meleeframedata.com/,1094
Edge attack,edge,,,0,,,,,,Unknown,,,0,http://meleeframedata.com/,1198
Pummel,pummel,,,0,,,,,,Unknown,,,0,http://meleeframedata.com/,1199
Forward throw,fthrow,,,39,,,,12,15,Throw,,,0,http://meleeframedata.com/,1200
Back throw,bthrow,,,39,,,,11,15,Throw,,,0,http://meleeframedata.com/,1306
Up throw,uthrow,,,49,,,,26,26,Throw,,,0,http://meleeframedata.com/,1307
Down throw,dthrow,,,49,,,,22,23,Throw,,,0,http://meleeframedata.com/,1308
Roll forwards,rollforward,,,38,,,,4,20,Dodge,,,0,http://meleeframedata.com/,1379
Roll backwards,rollbackwards,,,38,,,,4,20,Dodge,,,0,http://meleeframedata.com/,1380
Spotdodge,spotdodge,,,22,,,,2,15,Dodge,,,0,http://meleeframedata.com/,1381
Airdodge,airdodge,,,49,,,,0,,Dodge,,,0,http://meleeframedata.com/,1382
Jab 1,jab1,,,23,20,,,6,8,Grounded,,,0,http://meleeframedata.com/,1527
Jab 2,jab2,,,21,17,,,6,7,Grounded,,,0,http://meleeframedata.com/,1528
Jab 3,jab3,,,49,32,,,6,10,Grounded,,,0,http://meleeframedata.com/,1529
Rapid Jabs,rjab,,,34,,,,2,3,Grounded,rapid jab has an additional 7 frames of startup and 10 fames of endlag,,0,http://meleeframedata.com/,1530
Spin Attack (Air),aupb,,,80,,,,8,50,Special,"x amount of 1% hitboxes followed by 3% hitbox ",,0,http://meleeframedata.com/,1569
Grab,grab,,,85,,,,11,14,Unknown,"Close grab is frame 11-13, hook is frame 11-14.",,0,http://meleeframedata.com/,1615
Dashgrab,dashgrab,,,95,,,,14,17,Unknown,"Close grab is frame 14-15, hook is frame 14-17.",,0,http://meleeframedata.com/,1616
Tech-Roll Forward,ftechroll,,,40,,,,,,Unknown,"Horizontal Movement At: 11
Distance: 12.8 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,1863
Tech-Roll Backward,btechroll,,,40,,,,,,Unknown,"Horizontal Movement At: 9
Distance: 12.8 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,1864
Getup-Attack (Back),bgetup,,,49,,,,,,Unknown,"Hit: 19-20 (Front), 28-29 (Behind)
Invincible: 1-29",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,1865
Getup-Attack (Stomach),fgetup,,,49,,,,,,Unknown,"Hit: 15-16 (Behind), 24-26 (Front)
Invincible: 1-26",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,1866
Getup-Roll Forward (Back),fgetuprollback,,,35,,,,,,Unknown,"Horizontal Movement At: 11
Distance: 11 ft
Invincible: 1-24",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,1867
Getup-Roll Forward (Stomach),fgetuprollstomach,,,35,,,,,,Unknown,"Horizontal Movement At: 8
Distance: 11 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,1868
Getup-Roll Backward (Back),bgetuprollback,,,35,,,,,,Unknown,"Horizontal Movement At: 11
Distance: 11.4 ft
Invincible: 1-31",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,1869
Getup-Roll Backward (Stomach),bgetuprollstomach,,,35,,,,,,Unknown,"Horizontal Movement At: 12
Distance: 11.2 ft
Invincible: 1-25",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,1870
Tech-Neutral,neutraltech,,,26,,,,,,Unknown,Invincible: 1-20,,0,http://meleeframedata.com/,1903
Tech-Wall,walltech,,,31,6,,,,,Unknown,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,1929
Tech-Wall Jump,walltechjump,,,40,1,,,,,Unknown,,,0,http://meleeframedata.com/,1955
Forward Smash 2,fsmash2,,,40,,,,10,13,Grounded,,,0,https://smashboards.com/threads/young-link-hitboxes-and-frame-data.301753/,1969
